"Student ID","Number Applications","Approved","Years Registered","Starting Year","Program Graduated","Graduated","Graduation Year","Bachelor_and_Master_Present","Number Applications Master","Master Approved","Years Registered Master","Starting Year Master","Bachelor.Open.Day","Master.Open.Day","Specialization","Mean_Grade_Master","count_A","count_B","count_C","count_D","count_E","count_F","count_EXCELLENT","count_PASS","count_FAIL","count_NO_GRADE","no_of_grades","max_attempts","mean_grade","highest_grade","lowest_grade","std_all_grades","PASS","FAIL","total_credit","program.x","program.y","2501","2504","2012","2013","2014","2015","2016","2017","year1","year2","year3","year4","year5","year6","more_than_three_years","more_than_four_years","more_than_five_years","no_of_ABCDEF_grades","mean_first_half","mean_last_half","diff_last_first","Bachelor","Master","BA ECONOMICS AND BUS","BA INTERNATIONAL BUS","MA Business and Economics","n_bins","max_bin","min_bin","max_resits_for_course","total_resits","applied_both_bsc_programs.x","pre_educ_Foreign.x","pre_educ_HBO","pre_educ_VWO","pre_educ_Uni_Bachelor","pre_educ_Uni_Master","pre_educ_Other","pre_educ_country","gender_bsc","year_of_birth_bsc","nationality_bsc","in_master_um_file","new.target.var"
9010362,1,1,4,2014,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,0,22,3,0,0,0,0,1,0,0,26,"0",7.32,7.5,6,0.49749371855331,26,0,180,1,"2504",NA,7.32,NA,NA,7.5,7.2,7.2,NA,7.5,7.2,7.2,NA,NA,NA,0,0,0,25,7.5,7.15384615384615,-0.346153846153846,NA,NA,NA,NA,NA,1,6,6,0,0,0,1,0,0,0,0,0,"Germany","Male",1993,"Germany",0,1
9010369,1,1,3,2012,"2501",1,2015,0,NA,NA,NA,NA,0,0,"Specialisation Economics",NA,4,16,4,0,0,0,0,2,0,0,26,"0",7.5,9,6,0.884651736929383,26,0,180,1,"2501",7.5,NA,7.66666666666667,7.5,7.2,NA,NA,NA,7.66666666666667,7.5,7.2,NA,NA,NA,0,0,0,24,7.625,7.375,-0.25,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,0,0,"Unknown","Male",1991,"Germany",0,1
9010420,NA,NA,3,NA,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,0,15,9,2,0,0,0,2,0,0,28,"1",6.78846153846154,7.5,5,0.885133627460588,26,2,180,1,"2504",NA,6.78846153846154,NA,NA,NA,6.59090909090909,6.65,7.5,6.59090909090909,6.65,7.5,NA,NA,NA,0,0,0,26,6.5,7.07692307692308,0.576923076923077,NA,NA,NA,NA,NA,1,5,5,1,2,0,1,0,0,0,0,0,"Belgium","Male",1996,"the Netherlands",0,1
9010421,1,1,3,2013,"2504",1,2016,1,1,1,1,2017,0,0,NA,8.0625,1,15,9,6,0,0,0,1,0,0,32,"1",6.62903225806452,9,5,1.10278240476445,26,6,180,1,"2504",NA,6.62903225806452,NA,6.33333333333333,6.38461538461539,7.75,NA,NA,6.33333333333333,6.38461538461539,7.75,NA,NA,NA,0,0,0,31,6.28125,7,0.71875,NA,NA,NA,NA,NA,1,3,3,2,6,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,3
9010448,1,1,3,2013,"2504",1,2016,1,1,1,1,2017,0,0,NA,7.6875,2,16,8,3,0,3,0,1,0,0,33,"1",6.5625,9,3,1.54371775792372,27,6,182,1,"2504",NA,6.5625,NA,7.05,5.7,7.71428571428571,NA,NA,7.05,5.7,7.71428571428571,NA,NA,NA,0,0,0,32,6.4375,6.6875,0.25,NA,NA,NA,NA,NA,1,6,6,1,6,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,3
9010450,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,1,15,8,3,0,0,0,2,0,0,29,"1",6.83333333333333,9,5,1.01904933073014,26,3,180,1,"2504",NA,6.83333333333333,NA,NA,NA,6.45833333333333,6.95,7.5,6.45833333333333,6.95,7.5,NA,NA,NA,0,0,0,27,6.5,7.19230769230769,0.692307692307693,NA,NA,NA,NA,NA,1,2,2,1,3,0,1,0,0,0,0,0,"Germany","Female",1997,"Germany",0,1
9010456,1,1,3,2015,"2504",1,2018,1,NA,NA,1,NA,0,0,NA,NA,2,18,4,1,0,0,0,2,0,0,27,"1",7.28,9,5,0.878919791562347,26,1,180,1,"2504",NA,7.28,NA,NA,NA,6.86363636363636,7.5,7.8,6.86363636363636,7.5,7.8,NA,NA,NA,0,0,0,25,6.96153846153846,7.61538461538461,0.653846153846153,NA,NA,NA,NA,NA,1,5,5,1,1,0,1,0,0,0,0,0,"Germany","Male",1995,"Germany",1,NA
9010467,1,1,3,2013,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,6,19,0,0,0,0,0,1,0,0,26,"0",7.86,9,7.5,0.653834841531101,26,0,180,1,"2504",NA,7.86,NA,8.1,7.65,7.8,NA,NA,8.1,7.65,7.8,NA,NA,NA,0,0,0,25,7.96153846153846,7.73076923076923,-0.230769230769231,NA,NA,NA,NA,NA,1,4,4,0,0,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9010469,1,1,3,2013,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,7,17,1,0,0,0,0,1,0,0,26,"0",7.86,9,6,0.784219357067906,26,0,180,1,"2504",NA,7.86,NA,8.25,7.5,7.8,NA,NA,8.25,7.5,7.8,NA,NA,NA,0,0,0,25,8.07692307692308,7.61538461538461,-0.461538461538462,1,0,0,1,0,1,6,6,0,0,0,1,0,0,0,0,0,"Unknown","Female",1993,"Germany",0,1
9010478,1,1,3,2014,"2504",1,2017,1,1,0,1,NA,0,0,NA,7.3125,4,18,3,0,0,0,0,1,0,0,26,"0",7.56,9,6,0.807774721070176,26,0,180,1,"2504",NA,7.56,NA,NA,7.95,7.65,6.6,NA,7.95,7.65,6.6,NA,NA,NA,0,0,0,25,7.84615384615385,7.26923076923077,-0.576923076923077,NA,NA,NA,NA,NA,1,7,7,0,0,0,1,0,0,0,0,0,"Unknown","Male",1994,"Europe",1,2
9010487,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,4,19,3,1,0,0,0,1,0,0,28,"1",7.46296296296296,9,5,0.919091586692722,27,1,183,1,"2504",NA,7.46296296296296,NA,NA,NA,7.8,7.40909090909091,7,7.8,7.40909090909091,7,NA,NA,NA,0,0,0,27,7.71428571428571,7.19230769230769,-0.521978021978022,NA,NA,NA,NA,NA,1,5,5,1,1,0,1,0,0,0,0,0,"Germany","Female",1997,"Germany",0,1
9010502,1,1,3,2013,"2504",1,2016,1,1,0,NA,NA,0,0,NA,NA,1,13,11,6,0,1,0,2,0,0,34,"1",6.421875,9,3,1.23855648939374,27,7,181,1,"2504",NA,6.421875,NA,5.95833333333333,6.25,7.75,NA,NA,5.95833333333333,6.25,7.75,NA,NA,NA,0,0,0,32,5.84375,7,1.15625,NA,NA,NA,NA,NA,1,1,1,1,7,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,NA
9010516,1,1,4,2013,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,2,15,8,1,0,1,0,1,0,1,29,"1",6.90740740740741,9,3,1.23285969191268,26,3,184,1,"2504",NA,6.90740740740741,NA,6.9,7.3125,6.4375,7.5,NA,6.9,7.3125,6.4375,7.5,NA,NA,1,0,0,27,6.85714285714286,6.96153846153846,0.104395604395605,NA,NA,NA,NA,NA,1,6,6,1,1,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9010519,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,6,17,1,0,0,0,0,2,0,0,26,"0",7.8125,9,6,0.763466066556077,26,0,184,1,"2504",NA,7.8125,NA,NA,8.1,7.5,7.8,NA,8.1,7.5,7.8,NA,NA,NA,0,0,0,24,8,7.625,-0.375,NA,NA,NA,NA,NA,1,8,8,0,0,0,0,0,1,1,0,0,"The Netherlands","Male",1995,"the Netherlands",0,1
9010521,1,1,4,2014,"2504",1,2018,1,NA,NA,1,NA,0,0,NA,NA,2,15,8,2,0,1,0,1,0,1,30,"1",6.83928571428571,9,3,1.2623726296481,26,4,180,1,"2504",NA,6.83928571428571,NA,NA,7.2,6.72727272727273,6.33333333333333,7.5,7.2,6.72727272727273,6.33333333333333,7.5,NA,NA,1,0,0,28,7.28571428571429,6.39285714285714,-0.892857142857142,NA,NA,NA,NA,NA,1,1,1,1,2,0,1,0,0,0,0,0,"Germany","Male",1989,"Germany",1,NA
9010532,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,3,20,1,1,0,0,0,2,0,0,27,"1",7.52,9,5,0.796868872525462,26,1,180,1,"2504",NA,7.52,NA,NA,7.65,7.4,7.5,NA,7.65,7.4,7.5,NA,NA,NA,0,0,0,25,7.42307692307692,7.42307692307692,0,NA,NA,NA,NA,NA,1,5,5,1,1,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9010538,1,1,3,2012,"2501",1,2015,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,2,21,0,0,0,0,0,3,0,0,26,"0",7.6304347826087,9,7.5,0.432156098280045,26,0,180,1,"2501",7.6304347826087,NA,7.66666666666667,7.66666666666667,7.5,NA,NA,NA,7.66666666666667,7.66666666666667,7.5,NA,NA,NA,0,0,0,23,7.625,7.63636363636364,0.0113636363636367,NA,NA,NA,NA,NA,1,3,3,0,0,0,1,0,0,0,0,0,"Unknown","Female",1990,"Germany",0,1
9010552,1,1,4,2013,"2504",1,2017,1,NA,NA,2,NA,0,0,NA,7.3125,1,21,3,0,0,0,0,1,0,0,26,"0",7.38,9,6,0.6,26,0,180,1,"2504",NA,7.38,NA,7.35,7.35,NA,7.5,NA,7.35,7.35,7.5,NA,NA,NA,0,0,0,25,7.38461538461539,7.38461538461539,0,NA,NA,NA,NA,NA,1,6,6,0,0,0,1,0,0,0,0,0,"Unknown","Female",1993,"Germany",1,2
9010558,1,1,3,2014,"2501",1,2017,1,1,1,3,2017,0,0,"Specialisation Intl Business Economics",7.28571428571429,0,8,14,8,0,1,0,4,0,0,35,"1",6.03225806451613,7.5,3,1.07962558225038,26,9,180,1,"2501",6.03225806451613,NA,NA,NA,5.875,6.13636363636364,6.125,NA,5.875,6.13636363636364,6.125,NA,NA,NA,0,0,0,31,5.9375,6.13333333333333,0.195833333333334,NA,NA,NA,NA,NA,1,1,1,3,9,0,0,0,1,0,0,0,"The Netherlands","Male",1996,"the Netherlands",1,2
9010593,2,1,4,2012,"2504",1,2016,1,1,1,1,2016,0,0,NA,6.83333333333333,1,14,12,14,0,6,0,1,0,0,48,"1",5.82978723404255,9,3,1.52613676713701,28,20,193,1,"2504",NA,5.82978723404255,6.5,4.88461538461539,6.0625,6,NA,NA,6.5,4.88461538461539,6.0625,6,NA,NA,1,0,0,47,5.625,6.04347826086957,0.418478260869565,NA,NA,NA,NA,NA,NA,NA,NA,3,19,0,1,0,0,0,0,0,"Unknown","Male",1992,"Germany",1,2
9010605,2,1,4,2013,"2504",1,2017,1,1,1,4,2017,0,0,NA,5.5,1,15,9,7,0,2,0,1,0,0,35,"1",6.36764705882353,9,3,1.383390781188,26,9,180,1,"2504",NA,6.36764705882353,NA,6.72222222222222,5.72727272727273,6.55,6.875,NA,6.72222222222222,5.72727272727273,6.55,6.875,NA,NA,1,0,0,34,6.38235294117647,6.35294117647059,-0.0294117647058831,NA,NA,NA,NA,NA,1,6,6,3,9,0,0,0,1,0,0,0,"The Netherlands","Male",1994,"the Netherlands",1,2
9010617,1,1,3,2012,"2504",1,2015,1,1,0,NA,NA,0,0,NA,NA,2,19,4,1,0,1,0,1,0,0,28,"1",7.12962962962963,9,3,1.18152926159761,26,2,180,1,"2504",NA,7.12962962962963,7.27272727272727,6.95454545454545,7.2,NA,NA,NA,7.27272727272727,6.95454545454545,7.2,NA,NA,NA,0,0,0,27,7.21428571428571,7.03846153846154,-0.175824175824176,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,0,0,0,0,0,"Unknown","Female",1989,"Germany",1,NA
9010626,2,1,3,2013,"2504",1,2016,1,1,1,2,2016,0,0,NA,7.31818181818182,0,20,5,2,0,0,0,1,0,0,28,"1",7.03703703703704,7.5,5,0.831193834724001,26,2,180,1,"2504",NA,7.03703703703704,NA,6.86363636363636,7,7.5,NA,NA,6.86363636363636,7,7.5,NA,NA,NA,0,0,0,27,6.78571428571429,7.30769230769231,0.521978021978022,0,1,0,0,1,1,3,3,1,2,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,2
9010632,1,1,3,2013,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,1,19,4,0,0,0,0,2,0,0,26,"0",7.3125,9,6,0.672640804719661,26,0,180,1,"2504",NA,7.3125,NA,7.05,7.33333333333333,7.8,NA,NA,7.05,7.33333333333333,7.8,NA,NA,NA,0,0,0,24,7,7.625,0.625,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,0,0,"Unknown","Female",1994,"Europe",0,1
9010702,1,1,3,2013,"2501",1,2016,1,NA,NA,3,NA,0,0,"Specialisation Intl Business Economics",7.90909090909091,0,17,6,1,0,0,0,4,0,0,28,"1",7.02083333333333,7.5,5,0.78683690739605,27,1,180,1,"2501",7.02083333333333,NA,NA,6.95,7,7.2,NA,NA,6.95,7,7.2,NA,NA,NA,0,0,0,24,7.04166666666667,7,-0.041666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,"Unknown","Female",1995,"Germany",1,3
9010711,1,1,3,2014,"2501",1,2017,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,4,18,0,0,0,0,0,4,0,0,26,"0",7.77272727272727,9,7.5,0.592156525463792,26,0,180,1,"2501",7.77272727272727,NA,NA,NA,7.83333333333333,7.6875,7.8,NA,7.83333333333333,7.6875,7.8,NA,NA,NA,0,0,0,22,7.90909090909091,7.63636363636364,-0.272727272727272,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Unknown","Male",1995,"Germany",0,1
9010717,1,1,5,2012,"2504",1,2017,1,1,1,3,2017,0,0,NA,6.1,0,13,12,13,0,14,0,3,0,0,55,"1",5.31730769230769,7.5,3,1.68042025017392,28,27,186.5,1,"2504",NA,5.31730769230769,5.06666666666667,4.8,5.5,6.875,7.5,NA,5.06666666666667,4.8,5.5,6.875,7.5,NA,1,1,0,52,4.96153846153846,5.67307692307692,0.711538461538462,NA,NA,NA,NA,NA,NA,NA,NA,3,26,0,1,0,0,0,0,0,"Unknown","Male",1990,"Germany",1,2
9010723,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,3,19,3,0,0,0,0,2,0,0,27,"0",7.5,9,6,0.75,27,0,184,1,"2504",NA,7.5,NA,NA,7.95,7.35,6.9,NA,7.95,7.35,6.9,NA,NA,NA,0,0,0,25,7.73076923076923,7.26923076923077,-0.461538461538462,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,0,0,"Unknown","Male",1996,"Germany",0,1
9010726,1,1,4,2014,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,0,13,9,7,0,2,0,4,0,2,37,"1",6.20967741935484,7.5,3,1.32774365967473,26,11,193,1,"2501",6.20967741935484,NA,NA,NA,5.58333333333333,6.68181818181818,6.16666666666667,7.5,5.58333333333333,6.68181818181818,6.16666666666667,7.5,NA,NA,1,0,0,31,5.75,6.7,0.95,NA,NA,NA,NA,NA,1,2,2,2,8,0,0,0,1,0,0,0,"The Netherlands","Male",1996,"the Netherlands",0,1
9010737,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,0,14,11,5,0,1,0,1,0,0,32,"1",6.41935483870968,7.5,3,1.15539873487863,26,6,180,1,"2504",NA,6.41935483870968,NA,NA,7.2,5.61538461538461,6.75,NA,7.2,5.61538461538461,6.75,NA,NA,NA,0,0,0,31,6.5,6.33333333333333,-0.166666666666667,NA,NA,NA,NA,NA,1,7,7,2,6,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9010745,1,1,3,2014,"2504",1,2017,1,1,0,NA,NA,0,0,NA,NA,2,18,5,4,0,0,0,1,0,0,30,"1",7,9,5,1.09381377365097,26,4,180,1,"2504",NA,7,NA,NA,6.83333333333333,6.95833333333333,7.5,NA,6.83333333333333,6.95833333333333,7.5,NA,NA,NA,0,0,0,29,6.7,7.33333333333333,0.633333333333333,NA,NA,NA,NA,NA,1,4,4,1,4,0,1,0,0,0,0,0,"Unknown","Male",1995,"Europe",1,NA
9010746,1,1,3,2012,"2501",1,2015,1,2,1,4,2015,0,0,"Specialisation Intl Business Economics",7.65,2,16,5,0,0,0,0,3,0,0,26,"0",7.30434782608696,9,6,0.822124885928677,26,0,180,1,"2501",7.30434782608696,NA,7,7.33333333333333,7.8,NA,NA,NA,7,7.33333333333333,7.8,NA,NA,NA,0,0,0,23,7,7.63636363636364,0.636363636363637,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,"The Netherlands","Female",1993,"the Netherlands",1,3
9010753,1,1,3,2013,"2504",1,2016,1,2,0,3,NA,0,0,NA,7.5,2,19,4,1,0,0,0,1,0,0,27,"1",7.28846153846154,9,5,0.86224215766891,26,1,180,1,"2504",NA,7.28846153846154,NA,6.86363636363636,7.5,7.8,NA,NA,6.86363636363636,7.5,7.8,NA,NA,NA,0,0,0,26,6.84615384615385,7.73076923076923,0.884615384615385,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,"Unknown","Female",1994,"Germany",1,3
9010755,1,1,3,2013,"2501",1,2016,0,NA,NA,NA,NA,0,0,"Specialisation Economics",NA,2,14,7,3,0,0,0,2,0,0,28,"1",6.92307692307692,9,5,1.10174686468633,25,3,180,1,"2501",6.92307692307692,NA,NA,6.88888888888889,6.63636363636364,7.5,NA,NA,6.88888888888889,6.63636363636364,7.5,NA,NA,NA,0,0,0,26,6.65384615384615,7.19230769230769,0.538461538461538,NA,NA,NA,NA,NA,1,1,1,1,3,0,1,0,0,0,0,0,"Unknown","Male",1994,"Europe",0,1
9010766,1,1,3,2012,"2504",1,2015,1,1,0,NA,NA,0,0,NA,NA,6,16,2,2,0,0,0,2,0,0,28,"1",7.53846153846154,9,5,1.10383945320936,26,2,180,1,"2504",NA,7.53846153846154,7.27272727272727,7.7,7.8,NA,NA,NA,7.27272727272727,7.7,7.8,NA,NA,NA,0,0,0,26,7.19230769230769,7.88461538461539,0.692307692307693,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,"Unknown","Female",1991,"Germany",1,NA
9010770,1,1,3,2014,"2501",1,2017,0,NA,NA,NA,NA,0,0,"Specialisation Economics",NA,6,16,1,0,0,0,0,3,0,0,26,"0",7.82608695652174,9,6,0.777652289268123,26,0,180,1,"2501",7.82608695652174,NA,NA,NA,8,7.5,8.1,NA,8,7.5,8.1,NA,NA,NA,0,0,0,23,7.75,7.90909090909091,0.159090909090909,NA,NA,NA,NA,NA,1,3,3,0,0,0,1,0,0,0,0,0,"Unknown","Female",1994,"Germany",0,1
9010783,1,1,4,2014,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,3,19,2,0,0,0,0,3,0,0,27,"0",7.5625,9,6,0.696458432231305,27,0,206,1,"2504",NA,7.5625,NA,NA,7.8,7.33333333333333,7.5,7.5,7.8,7.33333333333333,7.5,7.5,NA,NA,1,0,0,24,7.625,7.5,-0.125,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Belgium","Male",1995,"Belgium",0,1
9010784,1,1,4,2012,"2504",1,2016,1,1,1,1,2016,0,0,NA,7.5,2,14,9,9,0,2,0,2,0,0,38,"1",6.33333333333333,9,3,1.43924583425785,27,11,180,1,"2504",NA,6.33333333333333,6.28571428571429,6.15384615384615,6.75,6,NA,NA,6.28571428571429,6.15384615384615,6.75,6,NA,NA,1,0,0,36,6.08333333333333,6.58333333333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,1,0,0,0,0,0,"Unknown","Female",1994,"Germany",1,3
9010822,1,1,3,2013,"2504",1,2016,1,1,0,NA,NA,0,0,NA,NA,12,13,0,0,0,0,0,1,0,0,26,"0",8.22,9,7.5,0.764852927038918,26,0,180,1,"2504",NA,8.22,NA,8.4,8.1,8.1,NA,NA,8.4,8.1,8.1,NA,NA,NA,0,0,0,25,8.19230769230769,8.19230769230769,0,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,NA
9010824,1,1,3,2014,"2501",1,2017,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,1,15,6,2,0,0,0,4,0,0,28,"1",6.97916666666667,9,5,0.972213595544888,26,2,180,1,"2501",6.97916666666667,NA,NA,NA,7.1,6.72222222222222,7.2,NA,7.1,6.72222222222222,7.2,NA,NA,NA,0,0,0,24,7.16666666666667,6.79166666666667,-0.375,NA,NA,NA,NA,NA,1,3,3,1,2,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9010852,1,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,13,9,0,0,0,0,0,4,0,0,26,"0",8.38636363636364,9,7.5,0.754854419610295,26,0,180,1,"2501",8.38636363636364,NA,NA,NA,NA,8.16666666666667,8.625,8.4,8.16666666666667,8.625,8.4,NA,NA,NA,0,0,0,22,8.31818181818182,8.45454545454546,0.136363636363637,NA,NA,NA,NA,NA,1,4,4,0,0,0,1,0,0,0,0,0,"Germany","Male",1996,"Germany",0,1
9010859,1,1,3,2014,"2501",1,2017,0,NA,NA,NA,NA,0,0,"Specialisation Economics",NA,1,18,5,0,0,0,0,2,0,0,26,"0",7.25,9,6,0.722315118514615,26,0,180,1,"2501",7.25,NA,NA,NA,7,7.35,7.5,NA,7,7.35,7.5,NA,NA,NA,0,0,0,24,7,7.5,0.5,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Unknown","Male",1995,"Europe",0,1
9010861,1,1,4,2014,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,2,21,2,0,0,0,0,3,0,0,28,"0",7.5,9,6,0.612372435695794,28,0,180.5,1,"2504",NA,7.5,NA,NA,7.65,7.5,7.2,7.5,7.65,7.5,7.2,7.5,NA,NA,1,0,0,25,7.61538461538461,7.38461538461539,-0.23076923076923,NA,NA,NA,NA,NA,1,6,6,0,0,0,1,0,0,0,0,0,"Pap. New Guinea","Male",1996,"Belgium",0,1
9010864,1,1,4,2012,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,0,15,10,2,0,1,0,3,0,0,31,"1",6.625,7.5,3,1.11906872658243,28,3,216.5,1,"2504",NA,6.625,6.08333333333333,6.83333333333333,7.28571428571429,NA,NA,NA,6.08333333333333,6.83333333333333,7.28571428571429,NA,NA,NA,0,0,0,28,6.07142857142857,7.17857142857143,1.10714285714286,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,1,0,0,0,"The Netherlands","Male",1994,"the Netherlands",0,1
9010866,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,2,17,6,3,0,1,0,1,0,0,30,"1",6.87931034482759,9,3,1.27933557262712,26,4,180,1,"2504",NA,6.87931034482759,NA,NA,6.65384615384615,6.86363636363636,7.5,NA,6.65384615384615,6.86363636363636,7.5,NA,NA,NA,0,0,0,29,6.66666666666667,7.13333333333333,0.466666666666667,NA,NA,NA,NA,NA,1,9,9,1,4,0,1,0,0,0,0,0,"Unknown","Male",1995,"Germany",0,1
9010885,1,1,4,2012,"2504",1,2016,1,1,1,2,2016,0,0,NA,6.45454545454545,2,14,14,6,0,5,0,2,1,0,44,"1",6.14634146341463,9,3,1.57814726197773,32,12,216.5,2,"2501, 2504",5.23076923076923,6.57142857142857,5.23076923076923,6.95454545454545,5.81818181818182,7.25,NA,NA,5.23076923076923,6.95454545454545,5.81818181818182,7.25,NA,NA,1,0,0,41,6.02380952380952,6.26190476190476,0.238095238095238,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,1,0,0,0,0,0,"Unknown","Male",1994,"Europe",1,2
9010900,1,1,4,2014,"2501",1,2018,1,NA,NA,1,NA,0,1,"Specialisation Intl Business Economics",NA,3,16,4,0,0,0,0,4,0,0,27,"0",7.43478260869565,9,6,0.8434823356733,27,0,210,1,"2501",7.43478260869565,NA,NA,NA,7,7.83333333333333,7.5,NA,7,7.83333333333333,7.5,NA,NA,NA,0,0,0,23,7.125,7.77272727272727,0.647727272727272,0,1,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,"Germany","Male",1993,"the Netherlands",1,NA
9010932,2,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,11,14,0,0,0,0,0,1,0,0,26,"0",8.16,9,7.5,0.759934207678533,26,0,180,1,"2504",NA,8.16,NA,NA,8.25,7.8,8.7,NA,8.25,7.8,8.7,NA,NA,NA,0,0,0,25,8.19230769230769,8.19230769230769,0,NA,NA,NA,NA,NA,1,5,5,0,0,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",0,1
9010935,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,3,21,1,0,0,0,0,1,0,1,27,"0",7.62,9,6,0.6,26,1,180,1,"2504",NA,7.62,NA,NA,7.65,7.5,7.75,NA,7.65,7.5,7.75,NA,NA,NA,0,0,0,25,7.61538461538461,7.61538461538461,0,NA,NA,NA,NA,NA,1,5,5,0,0,0,1,0,0,0,0,0,"Unknown","Female",1995,"Germany",0,1
9010949,1,1,5,2012,"2504",1,2017,1,2,0,NA,NA,0,0,NA,NA,3,18,3,1,0,1,0,2,0,4,32,"1",7.23076923076923,9,3,1.23475316748546,26,6,186.5,1,"2504",NA,7.23076923076923,7.65,6.83333333333333,7,7.5,7.5,NA,7.65,6.83333333333333,7,7.5,7.5,NA,1,1,0,26,7.15384615384615,7.30769230769231,0.153846153846153,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,0,0,0,0,0,"Unknown","Female",1990,"Germany",1,NA
9010958,NA,NA,3,NA,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,2,19,4,1,0,0,0,1,0,0,27,"1",7.28846153846154,9,5,0.86224215766891,26,1,180,1,"2504",NA,7.28846153846154,NA,7.5,7,7.5,NA,NA,7.5,7,7.5,NA,NA,NA,0,0,0,26,7.38461538461539,7.19230769230769,-0.192307692307693,NA,NA,NA,NA,NA,1,3,3,1,1,0,1,0,0,0,0,0,"Unknown","Female",1993,"Germany",0,1
9010962,1,1,4,2014,"2501",1,2018,1,NA,NA,1,NA,0,0,"Specialisation Intl Business Economics",NA,1,10,13,8,0,6,0,3,0,2,43,"1",5.78947368421053,9,3,1.57528023653352,27,16,180,1,"2501",5.78947368421053,NA,NA,NA,5.03333333333333,5.6875,5.5,6.76923076923077,5.03333333333333,5.6875,5.5,6.76923076923077,NA,NA,1,0,0,38,4.92105263157895,6.65789473684211,1.73684210526316,NA,NA,NA,NA,NA,NA,NA,NA,2,14,1,1,0,0,0,0,0,"Belgium","Male",1996,"Belgium",1,NA
9010969,1,1,3,2012,"2504",1,2015,1,2,1,4,2015,0,0,NA,7.57142857142857,3,21,2,0,0,0,0,1,0,0,27,"0",7.55769230769231,9,6,0.668235333949396,27,0,184,1,"2504",NA,7.55769230769231,7.5,7.5,7.8,NA,NA,NA,7.5,7.5,7.8,NA,NA,NA,0,0,0,26,7.5,7.61538461538461,0.115384615384615,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,"Unknown","Male",1991,"Germany",1,3
